Timestamp,"0306-BUILDINGS & GROUNDS Power Meter W-hours, Received","0058-MINERAL PROCESSING LAB Power Meter W-hours, Received",0072-BLDG Power Meter 300165 KWH Received,0575-ECCLES HEALTH SCIENCES EDUCATION BLDG Power Meter (316617) Real Energy In,"0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Total","0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Delivered",0038-ART BLDG Power Meter 319600 Energy IMP,"0002-VOICE & OPERA CNTR Power Meter (301411) W-hours, Received",0522-WEST PAVILION (HOSP) Power Meter 300379 Real Energy In,0804-CHAPEL GLEN Power Meter KWH Received,0085-EYRING CHEMISTRY BLDG Power Meter (4160V) 316611 KWH Received,"0059-MINING SYSTEMS RESEARCH LAB Power Meter W-hours, Total","0095-HPER BLDG MECH S/W Power Meter 300213 W-hours, Received",0806-GATEWAY HEIGHTS Power Meter KWH Received,0811-SAGE POINT Power Meter KWH Received,0084-BIOLOGY BLDG Power Meter 316501 KWH Received,"0555-HUNTSMAN CANCER INSTITUTE Power Meter 300432 W-hours, Received",0820-BENCHMARK PLAZA Power Meter KWH Received,0372-KENNECOTT MECH ENG BLDG Power Meter 300344 Energy Consumption,"0013-COWLES BLDG Power Meter W-hours, Received",0586-RADIOBIOLOGY ADMINISTRATION Power Meter PM Total,0014-TALMAGE BLDG Power Meter (300044) KWH Received,0079-ECCLES BUSINESS BLDG Power Meter 319599 PM Total,0079-ECCLES BUSINESS BLDG Power Meter 319599 Energy IMP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy Total,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy EXP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy IMP,"0004-KINGSBURY HALL Power Meter 1 (301210) W-hours, Received","0011-BROWNING BLDG Power Meter 300033 W-hours, Received",0049-LANGUAGE & COMMUNICATION BLDG Power Meter KWH Received,"0570-BIOMEDICAL POLYMERS RESEARCH BLDG Power Meter 1 W-hours, Received","0092-HPER NORTH Power Meter W-hours, Received","0814-SAGE POINT Power Meter 300853 W-hours, Received","0010-PHYSICS BLDG Power Meter (300030) W-hours, Received",0825-SHORELINE RIDGE Power Meter KWH Received,"0019-INTERMOUNTAIN NETWORK SCIENTIFIC CC Power Meter W-hours, Received","0029-NIELSEN FIELDHOUSE Power Meter W-hours, Received",0043-NAVAL SCIENCE BLDG Power Meter 300093 Real Energy In,"0099-HUNTSMAN BASKETBALL FACILITY Electric Meter 94 3 W-hours, Total","0040-STUDENT SERVICES BLDG Power Meter (300089) W-hours, Received",0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy Out,0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy In,"0070-QUINNEY COLLEGE OF LAW Power Meter E-1 313200 W-hours, Received",0008-EMERY BLDG Power Meter 300026 Energy Consumption,0087-THATCHER BLDG Power Meter (301204) KWH Received,0828-SHORELINE RIDGE Power Meter KWH Received,"0379-CHILDREN'S SPECIAL NEEDS CLINIC Power Meter W-hours, Received",DEMO 0065-MILTON BENNION HALL Power Meter KWH Received,0812-SAGE POINT Power Meter KWH Received,0083-FLETCHER BLDG Power Meter EAST KWH Received,"0091-HPER EAST Power Meter (300208) W-hours, Received",0071-SORENSON ARTS & ED COMPLEX Power Meter 2 (301442) Panel MSH kwh,0830-SHORELINE RIDGE Power Meter (300891) KWH Received,0017-PERFORMING ARTS BLDG Power Meter 316563 KWH Received,0827-SHORELINE RIDGE Power Meter KWH Received,0829-SHORELINE RIDGE Power Meter 300888 KWH Received,0350-TURPIN UNIVERSITY SERVICES BLDG Power Meter 1 300335 KWH Received,0039-SCULPTURE BLDG Power Meter KWH Received,"0066-SIMMONS PIONEER MEMORIAL THEATRE Power Meter W-hours, Received",0826-SHORELINE RIDGE Power Meter KWH Received,"0179-ECCLES BROADCAST CNTR Power Meter (South Power) W-hours, Received",0082-SKAGGS BIOLOGY BLDG Power Meter kWh del,0096-HPER BLDG MECH S/E Power Meter KWH Received,"0027-SOCIAL BEH SCIENCE HALL Power Meter LV W-hours, Received","0112-MARRIOTT RESIDENTIAL SCHOLARS Power Meter (316612) Energy, Real, In","0529-ECCLES CRITICAL CARE PAVILION Power Meter 300407 W-hours, Received","0086-MARRIOTT LIBRARY Power Meter 300198 W-hours, Received",0035-PRICE MUSEUM BLDG Power Meter PM Total,0377-MEDICAL EXAMINER'S OFFICE Power Meter KWH Received,0012-SUTTON BLDG POWER METER 208V (316602) Real Energy In,"0053-OLPIN UNION Power Meter (53-4) W-hours, Received",0151-SORENSON MOLECULAR Power Meter-3 300241 kWh,0815-PETERSON HERITAGE CNTR Power Meter KWH Received,0073-BLDG Power Meter 300167 KWH Received,0803-CHAPEL GLEN Power Meter KWH Received,"0582-SKAGGS HALL Power Meter 300466 W-hours, Received",0030-CAULDRON LEGACY PLAZA VISTORS CTR Power Meter PM Total,0033-CLARK FOOTBALL CNTR Power Meter PM Total,"0090-HUNTSMAN CNTR Power Meter 2 (301448) W-hours, Received",0110-ECCLES STUDENT LIFE CNTR Power Meter (HMDL) 311880 Energy delivered,"0003-GARDNER HALL Power Meter (300015) W-hours, Received",0588-POULSON CUMMING NURSING BLDG Power Meter (316622) Real Energy In,0822-BENCHMARK PLAZA Power Meter KWH Received,"0032-RICE-ECCLES STADIUM Power Meter 2 (032-813 (480V) 300076 W-hours, Received","0701-UNIVERSITY STUDENT APTS TOWER 1 Power Meter W-hours, Received",0305-PHYSICAL PLANT SERVICES Power Meter PM Total,0028-MARRIOTT CENTER FOR DANCE Power Meter KWH Received,0025-SOCIAL & BEHAVIORAL SCIENCES Power Meter 300051 KWH Received,"0533-ECCLES INSTITUTE OF HUMAN GENETICS Power Meter 3 W-hours, Received",0821-BENCHMARK PLAZA Power Meter KWH Received,0044-OFFICE BLDG Power Meter KWH Received,"0512-RESEARCH ADMINISTRATION BLDG Power Meter 301276 W-hours, Received","0309-MOTOR POOL BLDG Power Meter W-hours, Received","0057-HEDCO BLDG (Feeding 56,57,58&59) Power Meter 300129 W-hours, Received",0026-COLLEGE OF SOCIAL WORK Power Meter (Chiller 26-4) Energy delivered,"0521-SCHOOL OF MEDICINE Power Meter 300368 W-hours, Received",0005-THOMAS BLDG (CROCKER SCIENCE CENTER) OE2H Power Meter ENERGY_ELEC_ACCUM_K,"0093-HPER NATATORIUM Power Meter W-hours, Received",0060-EXPERIMENTAL STUDIES BLDG Power Meter KWH Received,0037-ARCHITECTURE BLDG Power Meter (301159) KWH Received,"0036-FILM & MEDIA ARTS BLDG Power Meter (300084) W-hours, Received","0702-UNIVERSITY STUDENT APTS TOWER 2 Power Meter W-hours, Received",0067-UNIVERSITY CAMPUS STORE Power Meter Energy Consumption,0807-GATEWAY HEIGHTS Power Meter KWH Received,"0813-SAGE POINT Power Meter W-hours, Received",0149-NORTH CAMPUS CHILLER PLNT Power Meter (300238 Chillers) 3-Phase total real energy in,0000-Home Test Power Meter Kwh Received,0041-NW GARAGE Power Meter PM Total,0009-WIDTSOE BLDG Power Meter 1(300028) KWH Received,"0074-BUSINESS CLASSROOM BLDG Power Meter (480V) W-hours, Received","0046-LASSONDE STUDIOS Power Meter 316258 W-hours, Received",0810-SAGE POINT Power Meter KWH Received,0105-ANNEX GENERAL OFFICE  Power Meter KWH Received,0051-STERLING SILL CNTR Power Meter KWH Received,"0061-MELDRUM CIVIL ENGR BLDG Power Meter W-hours, Received",0802-CHAPEL GLEN Power Meter KWH Received,0062-WARNOCK ENGR BLDG Power Meter 316606 Real Energy In,0077-CHRISTENSEN CNTR Power Meter (300172) KWH Received,0017-PERFORMING ARTS BLDG-1 Power Meter 316563 KWH Received,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy IMP,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy Total,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy EXP,"0301-PUBLIC SAFETY Power Meter W-hours, Received",0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy delivered,0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy Received,"0097-DUMKE GYMNASTICS CNTR Power Meter W-hours, Received"
2018-09-23T00:00:00-06:00 Denver,76.21875kWh,,,,1701023.369140625kWh,-1701015.291015625kWh,9490kWh,8.4453125kWh,,1103.0625kWh,,,50541897.5625kWh,1383.40625kWh,2143kWh,5265.849609375kWh,,1719.5625kWh,442kWh,1858kWh,,980kWh,,3835.625kWh,,,,6548.40625kWh,0kWh,,,1472.6875kWh,1601kWh,1031kWh,585.078125kWh,4814.6875kWh,,135.5625kWh,,10208.625kWh,124190140792832.0kWh,445775872kWh,598.5kWh,451.25kWh,2120.1875kWh,483.78125kWh,,,1740.25kWh,,1117.375kWh,,675.21875kWh,281.0625kWh,,535.3125kWh,1088.4375kWh,103.5kWh,2516.625kWh,564.109375kWh,,14448kWh,,,,,8926kWh,,,1091.5kWh,,1429kWh,7181kWh,1713.2421875kWh,1466kWh,,,,2057.109375kWh,5968kWh,603.71875kWh,1786kWh,2856.8125kWh,4604kWh,1691.5kWh,,1869.125kWh,5105.5kWh,,,,693.3125kWh,2.59375kWh,,293.203125kWh,,53140573kWh,4771.25kWh,166.125kWh,,741.4375kWh,,,1295.875kWh,2430.6875kWh,,,,954.8125kWh,1493.6875kWh,1597.4140625kWh,,816kWh,278kWh,2999.53125kWh,1659.0625kWh,,1719.4609375kWh,281.0625kWh,,,,385.1875kWh,47.078125kWh,,704.1875kWh
2018-09-24T00:00:00-06:00 Denver,137.90625kWh,,,,1701907.27734375kWh,-1701896.87890625kWh,8365.625kWh,46.0546875kWh,,972.5625kWh,,,50867094.375kWh,1286.578125kWh,2106kWh,5423.259765625kWh,,1559.015625kWh,527.5kWh,2738kWh,,991kWh,,4795kWh,,,,6430.75kWh,2kWh,,,1831.5kWh,1444kWh,1091kWh,455.140625kWh,5164.0625kWh,,281.125kWh,,10499.375kWh,124234252156928.0kWh,472252416kWh,806kWh,648kWh,2438.9375kWh,429.15625kWh,,,1638.75kWh,,1021.6875kWh,,596.5625kWh,315.75kWh,,472.78125kWh,1792.4375kWh,239.40625kWh,3019.5625kWh,513.734375kWh,,13756kWh,,,,,10754kWh,,,1187.25kWh,,1437kWh,7039kWh,1932.609375kWh,1330kWh,,,,2748.5625kWh,6840kWh,753.84375kWh,2026.5kWh,2837.4375kWh,5471kWh,1581.8125kWh,,2236.625kWh,4009.375kWh,,,,855.4375kWh,29.9765625kWh,,163.875kWh,,58936628kWh,5912.125kWh,220.21875kWh,,1014.4375kWh,,,1220.125kWh,2333.125kWh,,,,759.1875kWh,1635.1875kWh,1604.5546875kWh,,1007kWh,433kWh,3218.25kWh,1506.4375kWh,,1897.52734375kWh,315.75kWh,,,,397.75kWh,48.640625kWh,,736.3125kWh
2018-09-25T00:00:00-06:00 Denver,122.03125kWh,,,,1702894.265625kWh,-1702883.935546875kWh,7912.75kWh,39.0390625kWh,,844.0625kWh,,,51203065.0625kWh,1216.28125kWh,1976kWh,5403.53125kWh,,1434.859375kWh,527.5kWh,2580kWh,,943kWh,,4752.875kWh,,,,4969.53125kWh,4kWh,,,1647.75kWh,1363kWh,1080kWh,413.84375kWh,4794.3125kWh,,284.53125kWh,,9860.25kWh,124280131551232.0kWh,481820672kWh,816.0625kWh,613.25kWh,2485.1875kWh,400.1875kWh,,,1470.125kWh,,1067.4375kWh,,539.84375kWh,302.5625kWh,,430.28125kWh,1820.875kWh,353.28125kWh,2749.375kWh,465.1875kWh,,12752kWh,,,5398528kWh,,10440kWh,,,1227.5kWh,,1447kWh,6822kWh,1974kWh,1238kWh,,,,3893.46875kWh,6872kWh,754.65625kWh,2121.5kWh,2764kWh,5427kWh,1570.78125kWh,,2359.9375kWh,3130.6875kWh,,,,873.8125kWh,30.3515625kWh,,126.8828125kWh,,54350679kWh,6382.9375kWh,292.34375kWh,,1006.75kWh,,,1172.8125kWh,2239.625kWh,,,,854.375kWh,1678.3125kWh,1593.609375kWh,,969.5625kWh,429kWh,3197.59375kWh,1376.5kWh,,1842.76953125kWh,302.5625kWh,,,,381.3125kWh,49.2109375kWh,,809.3125kWh
2018-09-26T00:00:00-06:00 Denver,131.8125kWh,,,,1703883.513671875kWh,-1703872.953125kWh,7940kWh,41.0625kWh,,912.6875kWh,,,51537233.9375kWh,1187.828125kWh,1909kWh,5398.109375kWh,,1456.78125kWh,533.5kWh,2565kWh,,1090kWh,,4752.5kWh,,,,5576.46875kWh,3.52001953125kWh,,,1793.0625kWh,1335kWh,1027kWh,429.3828125kWh,4882.21875kWh,,270.875kWh,,9913kWh,124326229180416.0kWh,477495296kWh,827.0625kWh,624kWh,2462.0625kWh,412.53125kWh,,,1392.125kWh,,1060.75kWh,,533.96875kWh,292.1875kWh,,445.1875kWh,1714.4375kWh,186.15625kWh,2841.9375kWh,466.1875kWh,,13432kWh,,,11143168kWh,,10348kWh,,,1167.25kWh,,1437kWh,6684kWh,1978.3125kWh,1271kWh,,,,3890.078125kWh,6813kWh,766.90625kWh,2009.5kWh,2722.0625kWh,5846kWh,1624.9375kWh,,2204.9375kWh,3516kWh,,,,876.3125kWh,31.6875kWh,,139.9296875kWh,,59224713kWh,6215.25kWh,267.28125kWh,,950.25kWh,,,1161.375kWh,2210.75kWh,,,,911.5kWh,1679.75kWh,1594.2421875kWh,,945.5kWh,429kWh,3204.40625kWh,1370.5kWh,,1808.72265625kWh,292.1875kWh,,,,377.75kWh,48.2109375kWh,,690.0625kWh
2018-09-27T00:00:00-06:00 Denver,119.46875kWh,,,,1704914.029296875kWh,-1704903.318359375kWh,8287kWh,32.1328125kWh,,979.4375kWh,,,51870514.5625kWh,1275.125kWh,1993kWh,5503.578125kWh,,1585.265625kWh,523.5kWh,2689kWh,,1387kWh,,4761.625kWh,,,,6082.0625kWh,6.7899169921875kWh,,,1714.4375kWh,1397kWh,1043kWh,460.8671875kWh,5064.5625kWh,,247.09375kWh,,10511.5kWh,124371627147264.0kWh,465567744kWh,809.375kWh,627.75kWh,2294.3125kWh,422.625kWh,,,1541.5625kWh,,955.5kWh,,604.1875kWh,316.1875kWh,,466.15625kWh,2004.3125kWh,174.03125kWh,2995.9375kWh,460.015625kWh,,13648kWh,,,12390400kWh,,10888kWh,,,1191.25kWh,,1449kWh,6921kWh,1995.9296875kWh,1320kWh,,,,3887.40625kWh,6968kWh,788.34375kWh,2035kWh,2826.625kWh,6381kWh,1548kWh,,2307kWh,4045.625kWh,,,,857.6875kWh,32.0859375kWh,,191.1015625kWh,,62940000kWh,6295.6875kWh,246kWh,,890.125kWh,,,1255.25kWh,2287.125kWh,,,,1061.6875kWh,1672.875kWh,1573.8203125kWh,,927.125kWh,424kWh,3233.9375kWh,1430.25kWh,,1826.52734375kWh,316.1875kWh,,,,391.125kWh,48.59375kWh,,823.375kWh
2018-09-28T00:00:00-06:00 Denver,126.09375kWh,,,,1705894.720703125kWh,-1705885.181640625kWh,8769.875kWh,40.3359375kWh,,1072.1875kWh,,,52202013.0625kWh,1375.40625kWh,2089kWh,5539.90234375kWh,,1647.40625kWh,514.5kWh,2773kWh,,1384kWh,,4499kWh,,,,6444kWh,15.3900146484375kWh,,,1915.1875kWh,1480kWh,1075kWh,512.515625kWh,5346.78125kWh,,236.65625kWh,,10692.375kWh,124415694995456.0kWh,451674112kWh,785.9375kWh,611.25kWh,2314.75kWh,486.0625kWh,,,1657.6875kWh,,1085.125kWh,,627.03125kWh,340.5625kWh,,493.65625kWh,1988.125kWh,170.53125kWh,3099.4375kWh,538.015625kWh,,14144kWh,,,13408256kWh,,10136kWh,,,1215.25kWh,,1455kWh,7194kWh,1954.828125kWh,1404kWh,,,,4847.84375kWh,6708kWh,780.53125kWh,2022.5kWh,2930.875kWh,6478kWh,1584.03125kWh,,2219.8125kWh,4952.3125kWh,,,,850.875kWh,30.625kWh,,249.1328125kWh,,62999331kWh,5786.5kWh,218.8125kWh,,844.5625kWh,,,1303.657470703125kWh,2391.375kWh,,,,1092.0625kWh,1616.5kWh,1586.2421875kWh,,947.125kWh,351kWh,3245.71875kWh,1536.125kWh,,1713.40234375kWh,340.5625kWh,,,,433.5625kWh,47.9140625kWh,,807.125kWh
2018-09-29T00:00:00-06:00 Denver,69.25kWh,,,,1706719.783203125kWh,-1706711.9765625kWh,8910.75kWh,5.6484375kWh,,1073.6875kWh,,,52523517.375kWh,1434.984375kWh,2147kWh,5417.1171875kWh,,1663.25kWh,459kWh,2465kWh,,1322kWh,,4173.5kWh,,,,7190.9375kWh,0kWh,,,1289.8125kWh,1546kWh,1001kWh,558.78125kWh,4832.53125kWh,,139.375kWh,,10313.25kWh,124458222092288.0kWh,438173696kWh,602.6875kWh,451.5kWh,2122.625kWh,500.65625kWh,,,1676.9375kWh,,833.875kWh,,680.625kWh,307.6875kWh,,523.9375kWh,1088.1875kWh,212.125kWh,3133.625kWh,591kWh,,13992kWh,,,14551040kWh,,8664kWh,,,1087.25kWh,,1440kWh,7075kWh,1768.8828125kWh,1483kWh,,,,2035.46875kWh,6183kWh,724.9375kWh,1794kWh,2803kWh,6040kWh,1667.90625kWh,,1935.1875kWh,5140.75kWh,,,,684.625kWh,2.6328125kWh,,310.5703125kWh,,60583358kWh,5256.1875kWh,207.34375kWh,,694.625kWh,,,1284.5400390625kWh,2475.9375kWh,,,,1360kWh,1523.1875kWh,1584.234375kWh,,867.875kWh,268kWh,3019.40625kWh,1619.0625kWh,,1677.83984375kWh,307.6875kWh,,,,445.25kWh,47.53125kWh,,724.9375kWh
2018-09-30T00:00:00-06:00 Denver,65.75kWh,,,,1707515.748046875kWh,-1707506.59375kWh,8820kWh,6.6953125kWh,,1088.875kWh,,,52840160.4375kWh,1426.640625kWh,2145kWh,5180.328125kWh,,1759.546875kWh,482.5kWh,2254kWh,,1328kWh,,3822.125kWh,,,,6628.1875kWh,0kWh,,,1582.3125kWh,1556kWh,954kWh,574.90625kWh,4751.09375kWh,,116.75kWh,,10128.5kWh,124500437368832.0kWh,447873024kWh,600.1875kWh,441kWh,2085.25kWh,499.6875kWh,,,1737.5kWh,,1193kWh,,660.71875kWh,295.4375kWh,,512.625kWh,1082.25kWh,92.40625kWh,2528.5kWh,558.984375kWh,,13672kWh,,,14350336kWh,,9012kWh,,,1084.75kWh,,1438kWh,7128kWh,1762.9296875kWh,1544kWh,,,,2414.875kWh,5932kWh,678.78125kWh,1734kWh,2877.625kWh,5007kWh,1708.875kWh,,1714.3125kWh,5111.3125kWh,,,,700.8125kWh,2.6015625kWh,,219.421875kWh,,60871097kWh,4843.9375kWh,192.53125kWh,,716.25kWh,,,1304.97998046875kWh,2386.75kWh,,,,1201.875kWh,1535.375kWh,1613.8203125kWh,,814.875kWh,291kWh,2937.5625kWh,1642.1875kWh,,1655.2578125kWh,295.4375kWh,,,,410.3125kWh,46.3828125kWh,,686.6875kWh
2018-10-01T00:00:00-06:00 Denver,128.28125kWh,,,,1708427.986328125kWh,-1708417.845703125kWh,8843.25kWh,46.125kWh,,989kWh,,,53166361.25kWh,1279.359375kWh,2105kWh,5409.765625kWh,,1622.4375kWh,533kWh,2672kWh,,1156kWh,,4757.5kWh,,,,6491.125kWh,14.9801025390625kWh,,,2033.8125kWh,1456kWh,1036kWh,471.9765625kWh,5296.4375kWh,,242.125kWh,,9826.9375kWh,124544595263488.0kWh,462028800kWh,785kWh,618kWh,2377.125kWh,425.375kWh,,,1579.5kWh,,1268.0625kWh,,621.25kWh,317.625kWh,,486.84375kWh,1904kWh,173.8125kWh,3008.375kWh,508.6875kWh,,14964kWh,,,12806144kWh,,11244kWh,,,1239kWh,,1446kWh,7129kWh,2001.109375kWh,1413kWh,,,,2777.828125kWh,6869kWh,784.96875kWh,2007kWh,2896.125kWh,5680kWh,1641.40625kWh,,2205.625kWh,4262.375kWh,,,,892.75kWh,30.625kWh,,239.8125kWh,,64407298kWh,6219.5625kWh,242.15625kWh,,848.625kWh,,,1252.539794921875kWh,2371.625kWh,,,,1231.9375kWh,1709kWh,1629.78125kWh,,1030.875kWh,437kWh,3282.40625kWh,1527.3125kWh,,1802.5kWh,317.625kWh,,,,417.125kWh,48.765625kWh,,758.4375kWh
2018-10-02T00:00:00-06:00 Denver,129.125kWh,,,,1709413.65234375kWh,-1709403.2109375kWh,9416.75kWh,43.375kWh,,1054.375kWh,,,52942498.75kWh,1322.265625kWh,2168kWh,5363.15625kWh,,1678.03125kWh,536.5kWh,2850kWh,,1094kWh,,4768.5kWh,,,,7689.53125kWh,7.0699462890625kWh,,,2037.5kWh,1545kWh,1109kWh,494.4453125kWh,5416.3125kWh,,326.5kWh,,9731.5kWh,124588119031808.0kWh,439353344kWh,761.3125kWh,635.75kWh,2387.375kWh,481.40625kWh,,,1622.9375kWh,,1578.3125kWh,,649.59375kWh,348.625kWh,,501.21875kWh,1890.5kWh,310.59375kWh,3143.1875kWh,543.859375kWh,,15672kWh,,,14088192kWh,,11032kWh,,,1238.5kWh,,1443kWh,7418kWh,2015.46875kWh,1411kWh,,,,2917.640625kWh,6893kWh,829.28125kWh,2118kWh,3042.9375kWh,6237kWh,1616.625kWh,,2391.8125kWh,4882.6875kWh,,,,879.3125kWh,30.0703125kWh,,257.3984375kWh,,63713495kWh,6223kWh,274kWh,,876.8125kWh,,,1317.05029296875kWh,2415.125kWh,,,,1716.0625kWh,1712.875kWh,1695.5859375kWh,,1100.875kWh,449kWh,3383.96875kWh,1571.0625kWh,,1910.68359375kWh,348.625kWh,,,,456.25kWh,46.6640625kWh,,824.625kWh
2018-10-03T00:00:00-06:00 Denver,140.375kWh,,,,1710435.408203125kWh,-1710424.478515625kWh,8991.625kWh,43.265625kWh,,1008.0625kWh,,,53833929.25kWh,1393.640625kWh,2176kWh,5232.859375kWh,,1593.34375kWh,547.5kWh,2722kWh,,1038kWh,,4795.75kWh,,,,7290.15625kWh,10.9599609375kWh,,,2020.375kWh,1474kWh,1096kWh,501.7734375kWh,5247.6875kWh,,265.125kWh,,9333.1875kWh,124631065559040.0kWh,468320256kWh,829.25kWh,651kWh,2363.5kWh,434.28125kWh,,,1615.375kWh,,1317.25kWh,,586.375kWh,335.3125kWh,,485.84375kWh,1795.25kWh,314.21875kWh,2956.1875kWh,526.6875kWh,,14936kWh,,,12609536kWh,,10052kWh,,,1254kWh,,1450kWh,7204kWh,1988.8125kWh,1419kWh,,,,2721.640625kWh,7114kWh,837.8125kWh,2038kWh,2972.5kWh,5690kWh,1589.65625kWh,,2287.6875kWh,4541.625kWh,,,,873.4375kWh,31.6640625kWh,,170.703125kWh,,65024264kWh,6488.375kWh,227.65625kWh,,896.25kWh,,,1247.69970703125kWh,2360.75kWh,,,,1648.875kWh,1740.0625kWh,1723.796875kWh,,1036.25kWh,445kWh,3354.21875kWh,1499.3125kWh,,1873.44921875kWh,335.3125kWh,,,,411kWh,47.9140625kWh,,724.875kWh
2018-10-04T00:00:00-06:00 Denver,136.75kWh,,,,1693635.8671875kWh,-1693625.34765625kWh,8378.75kWh,31.8984375kWh,,829.25kWh,,,54169202.3125kWh,1282.703125kWh,2016kWh,5141.34375kWh,,1538.765625kWh,569kWh,2518kWh,,988kWh,,4690.875kWh,,,,6069kWh,0.030029296875kWh,,,2000.4375kWh,1342kWh,1051kWh,364.7265625kWh,4973.53125kWh,,254.96875kWh,,9100.1875kWh,124676447010816.0kWh,479068160kWh,849.125kWh,621kWh,2324.375kWh,394.15625kWh,,,1441.5kWh,,1435.8125kWh,,535.03125kWh,294.625kWh,,440.46875kWh,1754.75kWh,230.78125kWh,2741.3125kWh,444.453125kWh,,13096kWh,,,10971136kWh,,8308kWh,,,1236.75kWh,,1451kWh,6519kWh,1967.0234375kWh,1330kWh,,,,2851.5kWh,6998kWh,793.46875kWh,2006kWh,2716.25kWh,4635kWh,1560.90625kWh,,2350.625kWh,2713.75kWh,,,,856.5kWh,31.8359375kWh,,104.9921875kWh,,66602213kWh,6461.6875kWh,186.96875kWh,,890.5kWh,,,1218.47021484375kWh,2264.0625kWh,,,,1192.6875kWh,1675.9375kWh,1707.421875kWh,,907.6875kWh,457kWh,3379.90625kWh,1419.3125kWh,,1770.6171875kWh,294.625kWh,,,,390kWh,48.40625kWh,,757.625kWh
2018-10-05T00:00:00-06:00 Denver,134.84375kWh,,,,1712416.126953125kWh,-1712406.607421875kWh,5756.25kWh,36.2734375kWh,,760.875kWh,,,54501604.3125kWh,1164.1875kWh,1755kWh,5079.421875kWh,,1411.03125kWh,534.5kWh,2060kWh,,769kWh,,4410.5kWh,,,,4880.75kWh,2kWh,,,1737.875kWh,1237kWh,963kWh,315.25kWh,4273.3125kWh,,257.71875kWh,,7738.4375kWh,124723075350528.0kWh,492437504kWh,788.6875kWh,594.75kWh,2318.25kWh,376.71875kWh,,,1163.75kWh,,1198.5625kWh,,476.78125kWh,298.4375kWh,,358.21875kWh,1479.6875kWh,158.75kWh,2390.25kWh,391.109375kWh,,11524kWh,,,9963520kWh,,7014kWh,,,1154.5kWh,,1480kWh,5973kWh,1987.03125kWh,1177kWh,,,,6504.84375kWh,6550kWh,671.96875kWh,1987.5kWh,2605.9375kWh,4222kWh,1606.0625kWh,,2201.4375kWh,2139.625kWh,,,,815.0625kWh,29.484375kWh,,50.3125kWh,,66668338kWh,5839.75kWh,211.09375kWh,,905.625kWh,,,1057.599609375kWh,1926.375kWh,,,,927.0625kWh,1556.6875kWh,1572.1953125kWh,,863.6875kWh,395kWh,3273.28125kWh,1313kWh,,1598.9609375kWh,298.4375kWh,,,,373.625kWh,50.1328125kWh,,696.125kWh
2018-10-06T00:00:00-06:00 Denver,65.46875kWh,,,,1713367.7890625kWh,-1713358.0703125kWh,7256.375kWh,5.6875kWh,,705.4375kWh,,,54831533.1875kWh,1101.421875kWh,1615kWh,4813.2265625kWh,,1228.609375kWh,475kWh,1836kWh,,755kWh,,4314.375kWh,,,,4801.5625kWh,0kWh,,,1508.875kWh,1187kWh,909kWh,312.4609375kWh,3970.3125kWh,,141.3125kWh,,7118.375kWh,124770255503360.0kWh,488505344kWh,626.0625kWh,456kWh,2073.3125kWh,340kWh,,,1092.625kWh,,928.1875kWh,,505.25kWh,271.0625kWh,,341.375kWh,1010.5625kWh,136.1875kWh,1966.5kWh,361.8125kWh,,10464kWh,,,9111552kWh,,5658kWh,,,1069.5kWh,,1519kWh,5451kWh,1865.140625kWh,1055kWh,,,,5853.4375kWh,5888kWh,489.9375kWh,1778kWh,2380.875kWh,3361kWh,1754.4375kWh,,2128.25kWh,2362.1875kWh,,,,671.4375kWh,2.890625kWh,,56.546875kWh,,66474805kWh,5368.1875kWh,183.21875kWh,,731.9375kWh,,,1006.7099609375kWh,1868.25kWh,,,,858kWh,1584.125kWh,1435.1640625kWh,,638.875kWh,272kWh,2874.8125kWh,1170.875kWh,,1619.3515625kWh,271.0625kWh,,,,330.125kWh,32.1875kWh,,719.875kWh
